ID,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency,first_visit,is_revisit_30days
1173,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1174,morning,Friday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1175,evening,Thursday,STYLE,JJ,COLOR,KELLY,2,110.0,Friday,morning,0,1,110,2,1,1,2,0,0,0,41,0,0
1176,afternoon,Thursday,COLOR,JOANNE,COLOR,KELLY,2,110.0,Friday,morning,0,1,110,2,1,1,2,0,0,0,41,0,0
1177,afternoon,Tuesday,STYLE,JJ,COLOR,JOANNE,2,187.0,Thursday,afternoon,0,1,297,4,2,2,4,0,0,0,26,0,1
1178,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,187.0,Thursday,afternoon,0,1,297,4,2,2,4,0,0,0,26,0,1
1179,morning,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1180,afternoon,Saturday,STYLE,KELLY,STYLE,KELLY,1,35.0,Wednesday,morning,0,0,35,1,1,0,0,0,0,0,38,0,0
1181,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1182,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1183,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1184,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1185,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,170.6,Tuesday,afternoon,0,1,32,1,1,0,1,0,0,0,7,0,1
1186,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1187,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,35,0,0
1188,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,75.0,Friday,afternoon,0,0,157,2,2,0,0,0,0,0,35,0,0
1189,afternoon,Friday,COLOR,JOANNE,STYLE,JJ,1,75.0,Friday,afternoon,0,0,157,2,2,0,0,0,0,0,35,0,0
1190,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,2,145.0,Friday,afternoon,0,1,302,4,3,1,2,0,0,0,35,0,0
1191,morning,Friday,COLOR,JOANNE,COLOR,JOANNE,2,145.0,Friday,afternoon,0,1,302,4,3,1,2,0,0,0,35,0,0
1192,evening,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1193,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1194,afternoon,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1195,morning,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1196,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,5.0,Friday,morning,0,0,5,1,1,0,0,0,0,0,42,0,0
1197,afternoon,Friday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1198,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1199,evening,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1200,afternoon,Friday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1201,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,3,167.0,Friday,afternoon,0,1,167,3,2,1,3,0,0,0,36,0,0
1202,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1203,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1204,afternoon,Thursday,COLOR,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1205,afternoon,Wednesday,STYLE,JJ,COLOR,JJ,2,132.0,Thursday,afternoon,0,1,132,2,1,1,2,0,0,0,41,0,0
1206,morning,Wednesday,COLOR,JOANNE,COLOR,JJ,2,132.0,Thursday,afternoon,0,1,132,2,1,1,2,0,0,0,41,0,0
1207,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,2,172.0,Wednesday,morning,0,1,304,4,2,2,4,0,0,0,42,0,0
1208,afternoon,Wednesday,COLOR,JOANNE,COLOR,JOANNE,2,172.0,Wednesday,morning,0,1,304,4,2,2,4,0,0,0,42,0,0
1209,afternoon,Saturday,STYLE,JJ,COLOR,JOANNE,2,172.0,Wednesday,afternoon,0,1,476,6,3,3,6,0,0,0,3,0,1
1210,afternoon,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1211,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,30.0,Wednesday,afternoon,0,0,30,1,1,0,0,0,0,1,1,0,1
1212,afternoon,Sunday,STYLE,BECKY,STYLE,SINEAD,0,0.0,Thursday,Unknown,1,0,30,2,2,0,0,1,1,1,3,0,1
1213,morning,Tuesday,STYLE,HOUSE,STYLE,BECKY,0,0.0,Sunday,Unknown,1,0,30,3,3,0,0,2,2,0,2,0,1
1214,afternoon,Saturday,STYLE,SINEAD,STYLE,HOUSE,1,250.0,Tuesday,morning,0,0,280,4,4,0,0,2,2,1,4,0,1
1215,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Saturday,afternoon,1,0,330,5,5,0,0,2,3,1,4,0,1
1216,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Wednesday,afternoon,1,0,380,6,6,0,0,2,4,0,1,0,1
1217,afternoon,Saturday,STYLE,SINEAD,STYLE,SINEAD,0,0.0,Thursday,Unknown,0,0,380,7,7,0,0,3,4,0,2,0,1
1218,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,90.0,Saturday,afternoon,0,0,470,8,8,0,0,3,4,0,4,0,1
1219,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,90.0,Saturday,afternoon,0,0,470,8,8,0,0,3,4,1,4,0,1
1220,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Wednesday,afternoon,1,0,570,10,10,0,0,4,5,1,3,0,1
1221,afternoon,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Saturday,morning,1,0,620,11,11,0,0,4,6,0,3,0,1
1222,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,0,0.0,Tuesday,Unknown,0,0,620,12,12,0,0,5,6,1,1,0,1
1223,morning,Sunday,STYLE,BECKY,STYLE,SINEAD,1,0.0,Wednesday,afternoon,1,0,670,13,13,0,0,5,7,0,4,0,1
1224,morning,Thursday,STYLE,JJ,STYLE,BECKY,1,50.0,Sunday,morning,0,0,720,14,14,0,0,5,7,0,4,0,1
1225,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,52.0,Thursday,morning,0,0,772,15,15,0,0,5,7,0,5,0,1
1226,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,52.0,Tuesday,morning,0,0,824,16,16,0,0,5,7,0,14,0,1
1227,afternoon,Tuesday,STYLE,BECKY,STYLE,JJ,1,52.0,Tuesday,afternoon,0,0,876,17,17,0,0,5,7,1,7,0,1
1228,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,0,0.0,Tuesday,Unknown,1,0,876,18,18,0,0,6,8,0,25,0,1
1229,morning,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1230,afternoon,Saturday,STYLE,JJ,STYLE,SINEAD,1,70.0,Saturday,morning,0,0,70,1,1,0,0,0,0,0,98,0,0
1231,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1232,evening,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1233,afternoon,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1234,morning,Wednesday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1235,afternoon,Wednesday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1236,morning,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1237,afternoon,Friday,COLOR,KELLY,STYLE,JJ,1,102.0,Tuesday,morning,0,0,102,1,1,0,0,0,0,0,17,0,1
1238,afternoon,Friday,STYLE,JJ,COLOR,KELLY,1,90.0,Friday,afternoon,0,0,192,2,1,1,0,0,0,1,35,0,0
1239,afternoon,Friday,COLOR,JOANNE,COLOR,KELLY,1,90.0,Friday,afternoon,0,0,192,2,1,1,0,0,0,1,35,0,0
1240,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,0,0.0,Friday,Unknown,1,0,192,4,2,2,0,2,2,0,42,0,0
1241,morning,Friday,COLOR,JOANNE,STYLE,JJ,1,102.0,Friday,afternoon,0,0,294,5,3,2,0,2,2,0,7,0,1
1242,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1243,evening,Thursday,STYLE,JJ,STYLE,JJ,1,119.8,Friday,evening,0,1,82,1,1,0,1,0,0,0,69,0,0
1244,evening,Thursday,COLOR,JOANNE,STYLE,JJ,1,119.8,Friday,evening,0,1,82,1,1,0,1,0,0,0,69,0,0
1245,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1246,morning,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,49,0,0
1247,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,102.0,Friday,morning,0,0,184,2,2,0,0,0,0,0,33,0,0
1248,afternoon,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1249,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Tuesday,afternoon,0,0,30,1,1,0,0,0,0,0,31,0,0
1250,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,78.8,Friday,evening,0,1,80,2,2,0,1,0,0,0,28,0,1
1251,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,evening,0,0,130,3,3,0,1,0,0,0,32,0,0
1252,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1253,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1254,morning,Thursday,STYLE,SINEAD,STYLE,JJ,1,32.0,Saturday,morning,0,0,32,1,1,0,0,0,0,0,12,0,1
1255,afternoon,Saturday,STYLE,BECKY,STYLE,SINEAD,1,50.0,Thursday,morning,0,0,82,2,2,0,0,0,0,0,16,0,1
1256,afternoon,Saturday,COLOR,JOANNE,STYLE,SINEAD,1,50.0,Thursday,morning,0,0,82,2,2,0,0,0,0,0,16,0,1
1257,evening,Tuesday,STYLE,KELLY,COLOR,JOANNE,2,120.0,Saturday,afternoon,0,1,202,4,3,1,2,0,0,0,52,0,0
1258,evening,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,120.0,Saturday,afternoon,0,1,202,4,3,1,2,0,0,0,52,0,0
1259,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,140.0,Tuesday,evening,0,1,342,6,4,2,4,0,0,0,7,0,1
1260,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1261,morning,Thursday,STYLE,JJ,STYLE,JJ,0,0.0,Thursday,Unknown,1,0,0,1,1,0,0,1,1,0,7,0,1
1262,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,morning,0,0,40,2,2,0,0,1,1,0,54,0,0
1263,afternoon,Sunday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1264,morning,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1265,morning,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1266,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1267,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1268,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,0.0,Wednesday,evening,1,0,0,1,1,0,0,0,1,0,111,0,0
1269,morning,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1270,afternoon,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1271,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1272,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,morning,0,0,82,1,1,0,0,0,0,0,34,0,0
1273,evening,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1274,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1275,evening,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1276,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1277,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1278,afternoon,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1279,afternoon,Thursday,MISC,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1280,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1281,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1282,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1283,morning,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,evening,0,1,40,1,1,0,1,0,0,0,28,0,1
1284,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,90.5,Friday,morning,0,1,100,2,2,0,2,0,0,0,42,0,0
1285,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1286,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1287,morning,Thursday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,56,0,0
1288,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1289,afternoon,Tuesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1290,afternoon,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,35.0,Tuesday,afternoon,0,0,35,1,1,0,0,0,0,0,35,0,0
1291,afternoon,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,55.0,Tuesday,afternoon,0,0,90,2,2,0,0,0,0,0,35,0,0
1292,evening,Wednesday,MISC,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1293,afternoon,Thursday,COLOR,JOANNE,MISC,JOANNE,1,0.0,Wednesday,evening,0,0,0,1,0,0,0,0,0,1,15,0,1
1294,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1295,evening,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1296,afternoon,Tuesday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1297,evening,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1298,morning,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1299,afternoon,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1300,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1301,morning,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1302,evening,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1303,evening,Tuesday,STYLE,KELLY,STYLE,KELLY,1,35.0,Wednesday,evening,0,0,35,1,1,0,0,0,0,0,55,0,0
1304,morning,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1305,afternoon,Wednesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1306,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1307,evening,Thursday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1308,afternoon,Thursday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1309,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1310,afternoon,Saturday,MISC,JJ,STYLE,BECKY,1,60.0,Saturday,morning,0,0,60,1,1,0,0,0,0,0,7,0,1
1311,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1312,afternoon,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1313,evening,Friday,STYLE,HOUSE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1314,evening,Friday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1315,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1316,morning,Friday,STYLE,BECKY,STYLE,BECKY,2,0.0,Friday,Unknown,1,0,300,3,2,1,2,1,1,1,14,0,1
1317,afternoon,Wednesday,STYLE,KELLY,STYLE,BECKY,1,0.0,Friday,morning,1,0,350,4,3,1,2,1,2,1,5,0,1
1318,evening,Friday,STYLE,BECKY,STYLE,KELLY,0,0.0,Wednesday,Unknown,1,0,350,5,4,1,2,2,3,0,2,0,1
1319,evening,Friday,COLOR,JOANNE,STYLE,KELLY,0,0.0,Wednesday,Unknown,1,0,350,5,4,1,2,2,3,0,2,0,1
1320,afternoon,Thursday,STYLE,JJ,COLOR,JOANNE,2,50.0,Friday,evening,0,0,450,7,5,2,2,2,3,0,13,0,1
1321,morning,Thursday,COLOR,JOANNE,COLOR,JOANNE,2,50.0,Friday,evening,0,0,450,7,5,2,2,2,3,0,13,0,1
1322,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,2,172.0,Thursday,morning,0,1,622,9,6,3,4,2,3,0,15,0,1
1323,afternoon,Friday,STYLE,BECKY,COLOR,JOANNE,2,172.0,Thursday,morning,0,1,622,9,6,3,4,2,3,0,15,0,1
1324,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,2,172.0,Thursday,morning,0,1,622,9,6,3,4,2,3,0,15,0,1
1325,evening,Tuesday,STYLE,BECKY,COLOR,JOANNE,0,0.0,Friday,Unknown,0,0,622,12,8,4,4,5,3,0,4,0,1
1326,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,0,0.0,Friday,Unknown,0,0,622,12,8,4,4,5,3,0,4,0,1
1327,evening,Friday,STYLE,JJ,COLOR,JOANNE,2,50.0,Tuesday,afternoon,0,0,722,14,9,5,4,5,3,0,24,0,1
1328,evening,Friday,COLOR,JOANNE,COLOR,JOANNE,2,50.0,Tuesday,afternoon,0,0,722,14,9,5,4,5,3,0,24,0,1
1329,afternoon,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1330,morning,Wednesday,STYLE,KELLY,STYLE,BECKY,1,30.0,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,6,0,1
1331,morning,Thursday,STYLE,JJ,STYLE,KELLY,1,55.0,Wednesday,morning,0,0,85,2,2,0,0,0,0,0,8,0,1
1332,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,248.25,Thursday,morning,0,1,167,3,3,0,1,0,0,0,12,0,1
1333,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1334,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1335,afternoon,Saturday,STYLE,JJ,STYLE,JJ,0,0.0,Friday,Unknown,1,0,0,1,1,0,0,1,1,0,22,0,1
1336,afternoon,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1337,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,0.0,Wednesday,afternoon,1,0,0,1,1,0,0,0,1,0,45,0,0
1338,morning,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1339,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,100.73,Saturday,morning,0,1,70,1,1,0,1,0,0,0,14,0,1
1340,afternoon,Saturday,COLOR,JOANNE,STYLE,SINEAD,1,50.0,Saturday,morning,0,0,120,2,2,0,1,0,0,0,35,0,0
1341,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,1,70.0,Saturday,afternoon,0,0,190,3,2,1,1,0,0,0,32,0,0
1342,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1343,morning,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1344,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1345,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,evening,0,0,40,1,1,0,0,0,0,0,33,0,0
1346,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,60.0,Tuesday,evening,0,0,100,2,2,0,0,0,0,0,35,0,0
1347,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,60.0,Tuesday,evening,0,0,160,3,3,0,0,0,0,0,35,0,0
1348,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1349,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1350,afternoon,Friday,COLOR,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1351,morning,Friday,STYLE,JJ,COLOR,JJ,2,40.0,Friday,afternoon,0,1,40,2,1,1,1,0,0,0,28,0,1
1352,afternoon,Friday,COLOR,JJ,COLOR,JJ,2,40.0,Friday,afternoon,0,1,40,2,1,1,1,0,0,0,28,0,1
1353,evening,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1354,evening,Friday,STYLE,KELLY,STYLE,KELLY,1,35.0,Tuesday,evening,0,0,35,1,1,0,0,0,0,0,66,0,0
1355,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1356,afternoon,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1357,afternoon,Thursday,STYLE,KELLY,STYLE,BECKY,1,30.0,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,14,0,1
1358,afternoon,Thursday,STYLE,BECKY,STYLE,KELLY,1,55.0,Thursday,afternoon,0,0,85,2,2,0,0,0,0,0,35,0,0
1359,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,80.0,Thursday,afternoon,0,0,165,3,3,0,0,0,0,0,8,0,1
1360,evening,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
